hash,horario_primeira_aparicao,horario_ultima_aparicao,posicao_inicial,posicao_final,id_imagem,numero_camera
4b8b7cfb,2025-08-20 14:27:06,2025-08-20 14:27:46,"(55,379)","(91,97)",img_795,32
4b8b7cfb,2025-08-20 14:27:51,2025-08-20 14:28:31,"(202,19)","(270,215)",img_173,33
4b8b7cfb,2025-08-20 14:28:38,2025-08-20 14:29:18,"(272,282)","(420,467)",img_742,34
4b8b7cfb,2025-08-20 14:29:28,2025-08-20 14:30:08,"(144,335)","(440,383)",img_273,35
4b8b7cfb,2025-08-20 14:30:14,2025-08-20 14:30:54,"(95,73)","(470,420)",img_295,36
4b8b7cfb,2025-08-20 14:31:08,2025-08-20 14:31:48,"(416,195)","(346,101)",img_193,37
4b8b7cfb,2025-08-20 14:31:58,2025-08-20 14:32:38,"(284,392)","(270,49)",img_649,38
4b8b7cfb,2025-08-20 14:32:49,2025-08-20 14:33:29,"(95,499)","(368,426)",img_158,39
4b8b7cfb,2025-08-20 14:33:40,2025-08-20 14:34:20,"(276,83)","(155,485)",img_552,40
4b8b7cfb,2025-08-20 14:34:28,2025-08-20 14:35:08,"(225,92)","(175,260)",img_722,41
4b8b7cfb,2025-08-20 14:35:20,2025-08-20 14:36:00,"(455,309)","(269,324)",img_382,42
4b8b7cfb,2025-08-20 14:36:07,2025-08-20 14:36:47,"(235,231)","(427,153)",img_860,43
4b8b7cfb,2025-08-20 14:36:57,2025-08-20 14:37:37,"(147,372)","(45,359)",img_827,44
4b8b7cfb,2025-08-20 14:37:50,2025-08-20 14:38:30,"(496,495)","(474,444)",img_195,45
4b8b7cfb,2025-08-20 14:38:37,2025-08-20 14:39:17,"(128,377)","(200,85)",img_240,46
4b8b7cfb,2025-08-20 14:39:28,2025-08-20 14:40:08,"(341,121)","(315,79)",img_594,47
26991eed,2025-08-20 14:07:00,2025-08-20 14:07:40,"(342,378)","(120,114)",img_217,1
26991eed,2025-08-20 14:07:46,2025-08-20 14:08:26,"(154,199)","(424,310)",img_240,2
26991eed,2025-08-20 14:08:31,2025-08-20 14:09:11,"(140,35)","(366,261)",img_711,3
26991eed,2025-08-20 14:09:19,2025-08-20 14:09:59,"(351,331)","(2,289)",img_508,4
26991eed,2025-08-20 14:10:05,2025-08-20 14:10:45,"(33,291)","(278,149)",img_658,5
26991eed,2025-08-20 14:10:53,2025-08-20 14:11:33,"(268,159)","(317,470)",img_239,6
26991eed,2025-08-20 14:11:46,2025-08-20 14:12:26,"(166,6)","(234,480)",img_736,7
26991eed,2025-08-20 14:12:37,2025-08-20 14:13:17,"(27,209)","(393,258)",img_125,8
26991eed,2025-08-20 14:13:31,2025-08-20 14:14:11,"(20,245)","(166,272)",img_103,9
26991eed,2025-08-20 14:14:24,2025-08-20 14:15:04,"(301,56)","(429,269)",img_679,10
26991eed,2025-08-20 14:15:15,2025-08-20 14:15:55,"(146,411)","(439,189)",img_189,11
26991eed,2025-08-20 14:16:06,2025-08-20 14:16:46,"(242,374)","(484,158)",img_585,12
26991eed,2025-08-20 14:16:55,2025-08-20 14:17:35,"(277,269)","(341,280)",img_641,13
26991eed,2025-08-20 14:17:49,2025-08-20 14:18:29,"(221,236)","(154,386)",img_546,14
26991eed,2025-08-20 14:18:36,2025-08-20 14:19:16,"(176,350)","(378,142)",img_389,15
26991eed,2025-08-20 14:19:22,2025-08-20 14:20:02,"(200,20)","(339,126)",img_841,16
26991eed,2025-08-20 14:20:16,2025-08-20 14:20:56,"(7,337)","(347,252)",img_312,17
26991eed,2025-08-20 14:21:09,2025-08-20 14:21:49,"(358,60)","(346,266)",img_168,18
26991eed,2025-08-20 14:22:03,2025-08-20 14:22:43,"(401,437)","(475,77)",img_944,19
26991eed,2025-08-20 14:22:52,2025-08-20 14:23:32,"(176,114)","(361,218)",img_618,20
26991eed,2025-08-20 14:23:37,2025-08-20 14:24:17,"(374,38)","(32,24)",img_980,21
26991eed,2025-08-20 14:24:24,2025-08-20 14:25:04,"(185,92)","(263,74)",img_747,22
26991eed,2025-08-20 14:25:19,2025-08-20 14:25:59,"(293,452)","(237,164)",img_452,23
26991eed,2025-08-20 14:26:06,2025-08-20 14:26:46,"(282,324)","(194,444)",img_573,24
26991eed,2025-08-20 14:27:00,2025-08-20 14:27:40,"(40,408)","(182,48)",img_912,25
26991eed,2025-08-20 14:27:46,2025-08-20 14:28:26,"(391,4)","(249,90)",img_371,26
26991eed,2025-08-20 14:28:36,2025-08-20 14:29:16,"(252,456)","(464,191)",img_255,27
26991eed,2025-08-20 14:29:25,2025-08-20 14:30:05,"(416,186)","(92,82)",img_882,28
26991eed,2025-08-20 14:30:14,2025-08-20 14:30:54,"(61,206)","(250,174)",img_224,29
26991eed,2025-08-20 14:31:08,2025-08-20 14:31:48,"(498,416)","(279,468)",img_132,30
26991eed,2025-08-20 14:31:58,2025-08-20 14:32:38,"(22,427)","(198,262)",img_790,31
26991eed,2025-08-20 14:32:50,2025-08-20 14:33:30,"(314,392)","(311,12)",img_432,32
26991eed,2025-08-20 14:33:36,2025-08-20 14:34:16,"(293,299)","(476,392)",img_294,33
26991eed,2025-08-20 14:34:24,2025-08-20 14:35:04,"(237,241)","(352,194)",img_687,34
26991eed,2025-08-20 14:35:13,2025-08-20 14:35:53,"(498,83)","(155,209)",img_605,35
26991eed,2025-08-20 14:36:03,2025-08-20 14:36:43,"(452,14)","(258,275)",img_249,36
26991eed,2025-08-20 14:36:50,2025-08-20 14:37:30,"(371,285)","(70,62)",img_466,37
26991eed,2025-08-20 14:37:38,2025-08-20 14:38:18,"(35,300)","(138,279)",img_497,38
26991eed,2025-08-20 14:38:28,2025-08-20 14:39:08,"(418,310)","(200,99)",img_105,39
26991eed,2025-08-20 14:39:20,2025-08-20 14:40:00,"(128,37)","(346,356)",img_860,40
26991eed,2025-08-20 14:40:07,2025-08-20 14:40:47,"(117,101)","(98,394)",img_619,41
26991eed,2025-08-20 14:41:02,2025-08-20 14:41:42,"(241,262)","(117,423)",img_212,42
26991eed,2025-08-20 14:41:53,2025-08-20 14:42:33,"(119,101)","(347,411)",img_166,43
26991eed,2025-08-20 14:42:41,2025-08-20 14:43:21,"(247,120)","(341,108)",img_663,44
26991eed,2025-08-20 14:43:26,2025-08-20 14:44:06,"(303,342)","(12,42)",img_410,45
26991eed,2025-08-20 14:44:17,2025-08-20 14:44:57,"(166,78)","(383,380)",img_324,46
26991eed,2025-08-20 14:45:10,2025-08-20 14:45:50,"(90,386)","(236,23)",img_313,47
a483c3ca,2025-08-20 14:09:00,2025-08-20 14:09:30,"(89,84)","(40,405)",img_713,1
a483c3ca,2025-08-20 14:09:41,2025-08-20 14:10:11,"(267,352)","(129,376)",img_459,2
a483c3ca,2025-08-20 14:10:24,2025-08-20 14:10:54,"(19,324)","(160,298)",img_133,3
a483c3ca,2025-08-20 14:11:05,2025-08-20 14:11:35,"(153,296)","(79,359)",img_628,4
a483c3ca,2025-08-20 14:11:49,2025-08-20 14:12:19,"(183,71)","(129,364)",img_303,5
a483c3ca,2025-08-20 14:12:34,2025-08-20 14:13:04,"(2,494)","(226,214)",img_778,6
a483c3ca,2025-08-20 14:13:13,2025-08-20 14:13:43,"(38,312)","(54,327)",img_373,7
a483c3ca,2025-08-20 14:13:52,2025-08-20 14:14:22,"(272,129)","(481,405)",img_601,8
a483c3ca,2025-08-20 14:14:28,2025-08-20 14:14:58,"(12,354)","(300,240)",img_434,9
a483c3ca,2025-08-20 14:15:10,2025-08-20 14:15:40,"(75,66)","(195,459)",img_384,10
a483c3ca,2025-08-20 14:15:48,2025-08-20 14:16:18,"(498,421)","(267,74)",img_352,11
a483c3ca,2025-08-20 14:16:27,2025-08-20 14:16:57,"(119,118)","(254,146)",img_909,12
a483c3ca,2025-08-20 14:17:06,2025-08-20 14:17:36,"(6,279)","(386,249)",img_381,13
a483c3ca,2025-08-20 14:17:51,2025-08-20 14:18:21,"(9,192)","(195,298)",img_469,14
a483c3ca,2025-08-20 14:18:34,2025-08-20 14:19:04,"(197,467)","(304,231)",img_447,15
a483c3ca,2025-08-20 14:19:11,2025-08-20 14:19:41,"(262,116)","(414,463)",img_941,16
a483c3ca,2025-08-20 14:19:51,2025-08-20 14:20:21,"(277,307)","(482,380)",img_504,17
a483c3ca,2025-08-20 14:20:32,2025-08-20 14:21:02,"(185,139)","(284,125)",img_811,18
a483c3ca,2025-08-20 14:21:08,2025-08-20 14:21:38,"(385,111)","(354,368)",img_107,19
a483c3ca,2025-08-20 14:21:52,2025-08-20 14:22:22,"(279,97)","(252,163)",img_104,20
a483c3ca,2025-08-20 14:22:34,2025-08-20 14:23:04,"(47,368)","(59,295)",img_705,21
a483c3ca,2025-08-20 14:23:18,2025-08-20 14:23:48,"(355,496)","(453,274)",img_218,22
a483c3ca,2025-08-20 14:23:53,2025-08-20 14:24:23,"(470,432)","(276,110)",img_986,23
a483c3ca,2025-08-20 14:24:37,2025-08-20 14:25:07,"(243,333)","(159,164)",img_228,24
a483c3ca,2025-08-20 14:25:20,2025-08-20 14:25:50,"(295,253)","(438,68)",img_449,25
a483c3ca,2025-08-20 14:25:59,2025-08-20 14:26:29,"(99,216)","(434,482)",img_994,26
a483c3ca,2025-08-20 14:26:41,2025-08-20 14:27:11,"(52,95)","(105,415)",img_480,27
a483c3ca,2025-08-20 14:27:18,2025-08-20 14:27:48,"(389,480)","(290,469)",img_810,28
a483c3ca,2025-08-20 14:27:58,2025-08-20 14:28:28,"(408,240)","(73,46)",img_708,29
a483c3ca,2025-08-20 14:28:43,2025-08-20 14:29:13,"(352,188)","(404,157)",img_953,30
a483c3ca,2025-08-20 14:29:19,2025-08-20 14:29:49,"(225,233)","(464,434)",img_452,31
a483c3ca,2025-08-20 14:29:57,2025-08-20 14:30:27,"(455,243)","(139,403)",img_465,32
a483c3ca,2025-08-20 14:30:33,2025-08-20 14:31:03,"(16,496)","(380,129)",img_393,33
a483c3ca,2025-08-20 14:31:15,2025-08-20 14:31:45,"(293,497)","(414,255)",img_468,34
a483c3ca,2025-08-20 14:31:55,2025-08-20 14:32:25,"(439,382)","(375,471)",img_651,35
a483c3ca,2025-08-20 14:32:35,2025-08-20 14:33:05,"(479,476)","(108,316)",img_842,36
a483c3ca,2025-08-20 14:33:15,2025-08-20 14:33:45,"(437,21)","(462,235)",img_826,37
a483c3ca,2025-08-20 14:33:59,2025-08-20 14:34:29,"(170,412)","(291,488)",img_575,38
a483c3ca,2025-08-20 14:34:36,2025-08-20 14:35:06,"(366,405)","(2,211)",img_186,39
a483c3ca,2025-08-20 14:35:13,2025-08-20 14:35:43,"(370,67)","(158,98)",img_198,40
a483c3ca,2025-08-20 14:35:55,2025-08-20 14:36:25,"(385,256)","(147,341)",img_545,41
a483c3ca,2025-08-20 14:36:37,2025-08-20 14:37:07,"(363,113)","(480,426)",img_660,42
a483c3ca,2025-08-20 14:37:17,2025-08-20 14:37:47,"(310,198)","(203,109)",img_445,43
a483c3ca,2025-08-20 14:37:55,2025-08-20 14:38:25,"(357,362)","(200,397)",img_801,44
a483c3ca,2025-08-20 14:38:38,2025-08-20 14:39:08,"(201,239)","(191,123)",img_529,45
a483c3ca,2025-08-20 14:39:23,2025-08-20 14:39:53,"(72,255)","(468,159)",img_826,46
a483c3ca,2025-08-20 14:39:58,2025-08-20 14:40:28,"(462,16)","(355,144)",img_432,47
0eeda16c,2025-08-20 14:03:00,2025-08-20 14:03:27,"(394,280)","(55,326)",img_595,1
0eeda16c,2025-08-20 14:03:42,2025-08-20 14:04:09,"(217,181)","(459,216)",img_122,2
0eeda16c,2025-08-20 14:04:18,2025-08-20 14:04:45,"(354,54)","(490,95)",img_730,3
0eeda16c,2025-08-20 14:04:50,2025-08-20 14:05:17,"(378,310)","(193,420)",img_880,4
0eeda16c,2025-08-20 14:05:27,2025-08-20 14:05:54,"(221,327)","(143,170)",img_547,5
0eeda16c,2025-08-20 14:06:06,2025-08-20 14:06:33,"(329,373)","(9,18)",img_652,6
0eeda16c,2025-08-20 14:06:41,2025-08-20 14:07:08,"(296,199)","(14,70)",img_188,7
0eeda16c,2025-08-20 14:07:13,2025-08-20 14:07:40,"(353,305)","(41,70)",img_684,8
0eeda16c,2025-08-20 14:07:50,2025-08-20 14:08:17,"(46,497)","(19,321)",img_794,9
0eeda16c,2025-08-20 14:08:27,2025-08-20 14:08:54,"(314,232)","(404,26)",img_236,10
0eeda16c,2025-08-20 14:09:08,2025-08-20 14:09:35,"(335,217)","(178,41)",img_391,11
0eeda16c,2025-08-20 14:09:43,2025-08-20 14:10:10,"(309,469)","(92,463)",img_428,12
0eeda16c,2025-08-20 14:10:15,2025-08-20 14:10:42,"(141,489)","(492,311)",img_432,13
0eeda16c,2025-08-20 14:10:48,2025-08-20 14:11:15,"(193,133)","(55,448)",img_437,14
0eeda16c,2025-08-20 14:11:28,2025-08-20 14:11:55,"(237,238)","(19,321)",img_968,15
0eeda16c,2025-08-20 14:12:06,2025-08-20 14:12:33,"(486,178)","(428,404)",img_637,16
0eeda16c,2025-08-20 14:12:41,2025-08-20 14:13:08,"(280,52)","(263,101)",img_196,17
0eeda16c,2025-08-20 14:13:17,2025-08-20 14:13:44,"(413,336)","(70,467)",img_349,18
0eeda16c,2025-08-20 14:13:57,2025-08-20 14:14:24,"(89,468)","(114,488)",img_595,19
0eeda16c,2025-08-20 14:14:30,2025-08-20 14:14:57,"(180,410)","(468,243)",img_307,20
0eeda16c,2025-08-20 14:15:10,2025-08-20 14:15:37,"(349,46)","(116,126)",img_698,21
0eeda16c,2025-08-20 14:15:47,2025-08-20 14:16:14,"(453,398)","(247,227)",img_124,22
0eeda16c,2025-08-20 14:16:29,2025-08-20 14:16:56,"(50,213)","(383,408)",img_581,23
0eeda16c,2025-08-20 14:17:05,2025-08-20 14:17:32,"(109,114)","(417,449)",img_686,24
0eeda16c,2025-08-20 14:17:46,2025-08-20 14:18:13,"(167,28)","(465,130)",img_606,25
0eeda16c,2025-08-20 14:18:26,2025-08-20 14:18:53,"(193,481)","(29,209)",img_241,26
0eeda16c,2025-08-20 14:19:02,2025-08-20 14:19:29,"(327,79)","(411,456)",img_585,27
0eeda16c,2025-08-20 14:19:35,2025-08-20 14:20:02,"(94,239)","(403,348)",img_383,28
0eeda16c,2025-08-20 14:20:13,2025-08-20 14:20:40,"(309,383)","(500,79)",img_888,29
0eeda16c,2025-08-20 14:20:54,2025-08-20 14:21:21,"(137,233)","(306,192)",img_255,30
0eeda16c,2025-08-20 14:21:35,2025-08-20 14:22:02,"(402,2)","(383,168)",img_577,31
0eeda16c,2025-08-20 14:22:15,2025-08-20 14:22:42,"(319,71)","(169,218)",img_714,32
0eeda16c,2025-08-20 14:22:49,2025-08-20 14:23:16,"(14,476)","(105,16)",img_156,33
0eeda16c,2025-08-20 14:23:24,2025-08-20 14:23:51,"(377,72)","(472,320)",img_801,34
0eeda16c,2025-08-20 14:24:03,2025-08-20 14:24:30,"(201,389)","(353,283)",img_635,35
0eeda16c,2025-08-20 14:24:39,2025-08-20 14:25:06,"(178,278)","(403,490)",img_348,36
0eeda16c,2025-08-20 14:25:12,2025-08-20 14:25:39,"(374,271)","(29,32)",img_106,37
0eeda16c,2025-08-20 14:25:44,2025-08-20 14:26:11,"(102,420)","(40,345)",img_456,38
0eeda16c,2025-08-20 14:26:25,2025-08-20 14:26:52,"(211,399)","(41,84)",img_157,39
0eeda16c,2025-08-20 14:27:01,2025-08-20 14:27:28,"(228,374)","(180,53)",img_137,40
0eeda16c,2025-08-20 14:27:39,2025-08-20 14:28:06,"(203,17)","(491,288)",img_121,41
0eeda16c,2025-08-20 14:28:15,2025-08-20 14:28:42,"(337,240)","(436,240)",img_701,42
0eeda16c,2025-08-20 14:28:55,2025-08-20 14:29:22,"(113,352)","(489,319)",img_982,43
0eeda16c,2025-08-20 14:29:31,2025-08-20 14:29:58,"(294,391)","(16,10)",img_877,44
0eeda16c,2025-08-20 14:30:09,2025-08-20 14:30:36,"(125,393)","(263,389)",img_101,45
0eeda16c,2025-08-20 14:30:46,2025-08-20 14:31:13,"(146,320)","(329,11)",img_380,46
0eeda16c,2025-08-20 14:31:25,2025-08-20 14:31:52,"(354,204)","(460,421)",img_459,47
45634fb2,2025-08-20 14:05:00,2025-08-20 14:05:28,"(63,444)","(23,19)",img_231,1
45634fb2,2025-08-20 14:05:43,2025-08-20 14:06:11,"(458,472)","(355,157)",img_591,2
45634fb2,2025-08-20 14:06:22,2025-08-20 14:06:50,"(430,441)","(403,76)",img_396,3
45634fb2,2025-08-20 14:06:59,2025-08-20 14:07:27,"(103,229)","(405,223)",img_342,4
45634fb2,2025-08-20 14:07:33,2025-08-20 14:08:01,"(263,229)","(166,259)",img_123,5
45634fb2,2025-08-20 14:08:09,2025-08-20 14:08:37,"(448,493)","(197,360)",img_627,6
45634fb2,2025-08-20 14:08:43,2025-08-20 14:09:11,"(35,366)","(321,84)",img_171,7
45634fb2,2025-08-20 14:09:16,2025-08-20 14:09:44,"(169,19)","(287,222)",img_654,8
45634fb2,2025-08-20 14:09:57,2025-08-20 14:10:25,"(397,10)","(280,450)",img_565,9
45634fb2,2025-08-20 14:10:37,2025-08-20 14:11:05,"(448,429)","(252,461)",img_410,10
45634fb2,2025-08-20 14:11:15,2025-08-20 14:11:43,"(438,394)","(407,288)",img_889,11
45634fb2,2025-08-20 14:11:52,2025-08-20 14:12:20,"(235,222)","(114,83)",img_836,12
45634fb2,2025-08-20 14:12:28,2025-08-20 14:12:56,"(458,289)","(389,212)",img_100,13
45634fb2,2025-08-20 14:13:08,2025-08-20 14:13:36,"(226,148)","(78,382)",img_881,14
45634fb2,2025-08-20 14:13:51,2025-08-20 14:14:19,"(487,462)","(441,151)",img_849,15
45634fb2,2025-08-20 14:14:29,2025-08-20 14:14:57,"(352,230)","(5,444)",img_487,16
45634fb2,2025-08-20 14:15:10,2025-08-20 14:15:38,"(317,344)","(78,240)",img_328,17
45634fb2,2025-08-20 14:15:49,2025-08-20 14:16:17,"(129,398)","(421,334)",img_318,18
45634fb2,2025-08-20 14:16:23,2025-08-20 14:16:51,"(135,233)","(186,479)",img_621,19
45634fb2,2025-08-20 14:16:59,2025-08-20 14:17:27,"(494,311)","(318,362)",img_462,20
45634fb2,2025-08-20 14:17:40,2025-08-20 14:18:08,"(325,445)","(84,355)",img_219,21
45634fb2,2025-08-20 14:18:23,2025-08-20 14:18:51,"(156,366)","(401,244)",img_299,22
45634fb2,2025-08-20 14:19:02,2025-08-20 14:19:30,"(35,66)","(355,237)",img_317,23
45634fb2,2025-08-20 14:19:44,2025-08-20 14:20:12,"(430,136)","(313,60)",img_535,24
45634fb2,2025-08-20 14:20:17,2025-08-20 14:20:45,"(201,152)","(239,55)",img_608,25
45634fb2,2025-08-20 14:20:56,2025-08-20 14:21:24,"(45,488)","(9,409)",img_527,26
45634fb2,2025-08-20 14:21:31,2025-08-20 14:21:59,"(374,276)","(454,32)",img_550,27
45634fb2,2025-08-20 14:22:07,2025-08-20 14:22:35,"(383,435)","(266,64)",img_449,28
45634fb2,2025-08-20 14:22:42,2025-08-20 14:23:10,"(47,352)","(168,321)",img_500,29
45634fb2,2025-08-20 14:23:15,2025-08-20 14:23:43,"(84,288)","(267,424)",img_244,30
45634fb2,2025-08-20 14:23:49,2025-08-20 14:24:17,"(12,17)","(210,374)",img_538,31
45634fb2,2025-08-20 14:24:31,2025-08-20 14:24:59,"(352,323)","(128,328)",img_576,32
45634fb2,2025-08-20 14:25:13,2025-08-20 14:25:41,"(134,180)","(80,75)",img_824,33
45634fb2,2025-08-20 14:25:47,2025-08-20 14:26:15,"(67,254)","(497,405)",img_897,34
45634fb2,2025-08-20 14:26:28,2025-08-20 14:26:56,"(268,263)","(159,166)",img_586,35
45634fb2,2025-08-20 14:27:11,2025-08-20 14:27:39,"(90,60)","(124,342)",img_272,36
45634fb2,2025-08-20 14:27:50,2025-08-20 14:28:18,"(197,33)","(209,344)",img_867,37
45634fb2,2025-08-20 14:28:29,2025-08-20 14:28:57,"(420,174)","(392,403)",img_401,38
45634fb2,2025-08-20 14:29:11,2025-08-20 14:29:39,"(358,205)","(68,9)",img_745,39
45634fb2,2025-08-20 14:29:50,2025-08-20 14:30:18,"(239,443)","(188,341)",img_388,40
45634fb2,2025-08-20 14:30:31,2025-08-20 14:30:59,"(412,10)","(431,483)",img_203,41
45634fb2,2025-08-20 14:31:14,2025-08-20 14:31:42,"(88,257)","(212,347)",img_825,42
45634fb2,2025-08-20 14:31:53,2025-08-20 14:32:21,"(62,128)","(144,428)",img_570,43
45634fb2,2025-08-20 14:32:31,2025-08-20 14:32:59,"(202,458)","(23,208)",img_202,44
45634fb2,2025-08-20 14:33:12,2025-08-20 14:33:40,"(22,439)","(377,406)",img_121,45
45634fb2,2025-08-20 14:33:51,2025-08-20 14:34:19,"(246,296)","(265,465)",img_887,46
45634fb2,2025-08-20 14:34:34,2025-08-20 14:35:02,"(289,137)","(23,488)",img_383,47
b3f41b26,2025-08-20 14:07:00,2025-08-20 14:07:21,"(449,413)","(1,352)",img_489,1
b3f41b26,2025-08-20 14:07:36,2025-08-20 14:07:57,"(113,264)","(5,115)",img_250,2
b3f41b26,2025-08-20 14:08:11,2025-08-20 14:08:32,"(288,391)","(80,366)",img_790,3
b3f41b26,2025-08-20 14:08:38,2025-08-20 14:08:59,"(25,42)","(199,352)",img_163,4
b3f41b26,2025-08-20 14:09:04,2025-08-20 14:09:25,"(197,82)","(275,397)",img_884,5
b3f41b26,2025-08-20 14:09:37,2025-08-20 14:09:58,"(112,13)","(215,188)",img_303,6
b3f41b26,2025-08-20 14:10:08,2025-08-20 14:10:29,"(390,490)","(414,84)",img_221,7
b3f41b26,2025-08-20 14:10:39,2025-08-20 14:11:00,"(351,42)","(35,107)",img_717,8
b3f41b26,2025-08-20 14:11:10,2025-08-20 14:11:31,"(198,226)","(452,46)",img_961,9
b3f41b26,2025-08-20 14:11:46,2025-08-20 14:12:07,"(404,279)","(201,429)",img_745,10
b3f41b26,2025-08-20 14:12:22,2025-08-20 14:12:43,"(352,259)","(293,262)",img_608,11
b3f41b26,2025-08-20 14:12:55,2025-08-20 14:13:16,"(485,384)","(291,427)",img_264,12
b3f41b26,2025-08-20 14:13:27,2025-08-20 14:13:48,"(28,406)","(142,340)",img_440,13
b3f41b26,2025-08-20 14:13:54,2025-08-20 14:14:15,"(197,432)","(451,441)",img_969,14
b3f41b26,2025-08-20 14:14:30,2025-08-20 14:14:51,"(74,224)","(363,248)",img_516,15
b3f41b26,2025-08-20 14:15:06,2025-08-20 14:15:27,"(360,70)","(176,226)",img_974,16
b3f41b26,2025-08-20 14:15:34,2025-08-20 14:15:55,"(241,390)","(27,479)",img_243,17
b3f41b26,2025-08-20 14:16:05,2025-08-20 14:16:26,"(61,30)","(185,367)",img_104,18
b3f41b26,2025-08-20 14:16:31,2025-08-20 14:16:52,"(107,309)","(56,399)",img_391,19
b3f41b26,2025-08-20 14:17:07,2025-08-20 14:17:28,"(93,499)","(42,372)",img_497,20
b3f41b26,2025-08-20 14:17:33,2025-08-20 14:17:54,"(355,40)","(164,259)",img_358,21
b3f41b26,2025-08-20 14:18:04,2025-08-20 14:18:25,"(45,60)","(374,199)",img_609,22
b3f41b26,2025-08-20 14:18:38,2025-08-20 14:18:59,"(159,69)","(393,268)",img_208,23
b3f41b26,2025-08-20 14:19:10,2025-08-20 14:19:31,"(298,355)","(173,320)",img_110,24
b3f41b26,2025-08-20 14:19:44,2025-08-20 14:20:05,"(31,384)","(439,81)",img_882,25
b3f41b26,2025-08-20 14:20:13,2025-08-20 14:20:34,"(292,445)","(480,439)",img_352,26
b3f41b26,2025-08-20 14:20:48,2025-08-20 14:21:09,"(298,493)","(89,338)",img_864,27
b3f41b26,2025-08-20 14:21:17,2025-08-20 14:21:38,"(306,372)","(385,388)",img_734,28
b3f41b26,2025-08-20 14:21:47,2025-08-20 14:22:08,"(272,137)","(343,72)",img_223,29
b3f41b26,2025-08-20 14:22:15,2025-08-20 14:22:36,"(90,103)","(101,164)",img_199,30
b3f41b26,2025-08-20 14:22:51,2025-08-20 14:23:12,"(369,268)","(172,317)",img_362,31
b3f41b26,2025-08-20 14:23:17,2025-08-20 14:23:38,"(438,431)","(322,266)",img_560,32
b3f41b26,2025-08-20 14:23:48,2025-08-20 14:24:09,"(240,45)","(253,274)",img_296,33
b3f41b26,2025-08-20 14:24:24,2025-08-20 14:24:45,"(277,411)","(207,88)",img_521,34
b3f41b26,2025-08-20 14:24:50,2025-08-20 14:25:11,"(47,178)","(101,477)",img_529,35
b3f41b26,2025-08-20 14:25:25,2025-08-20 14:25:46,"(188,440)","(346,75)",img_165,36
b3f41b26,2025-08-20 14:25:59,2025-08-20 14:26:20,"(210,130)","(206,469)",img_817,37
b3f41b26,2025-08-20 14:26:32,2025-08-20 14:26:53,"(219,133)","(468,424)",img_313,38
b3f41b26,2025-08-20 14:27:03,2025-08-20 14:27:24,"(41,157)","(332,44)",img_705,39
b3f41b26,2025-08-20 14:27:34,2025-08-20 14:27:55,"(391,313)","(210,240)",img_511,40
b3f41b26,2025-08-20 14:28:06,2025-08-20 14:28:27,"(302,171)","(405,181)",img_963,41
b3f41b26,2025-08-20 14:28:40,2025-08-20 14:29:01,"(98,37)","(430,354)",img_673,42
b3f41b26,2025-08-20 14:29:11,2025-08-20 14:29:32,"(280,73)","(142,404)",img_787,43
b3f41b26,2025-08-20 14:29:41,2025-08-20 14:30:02,"(322,142)","(351,322)",img_467,44
b3f41b26,2025-08-20 14:30:10,2025-08-20 14:30:31,"(403,291)","(122,427)",img_529,45
b3f41b26,2025-08-20 14:30:45,2025-08-20 14:31:06,"(445,63)","(498,269)",img_926,46
b3f41b26,2025-08-20 14:31:11,2025-08-20 14:31:32,"(478,242)","(128,262)",img_124,47
f5596403,2025-08-20 14:07:00,2025-08-20 14:07:39,"(83,219)","(139,365)",img_546,1
f5596403,2025-08-20 14:07:44,2025-08-20 14:08:23,"(188,238)","(80,219)",img_147,2
f5596403,2025-08-20 14:08:36,2025-08-20 14:09:15,"(444,129)","(309,367)",img_148,3
f5596403,2025-08-20 14:09:20,2025-08-20 14:09:59,"(304,94)","(179,411)",img_163,4
f5596403,2025-08-20 14:10:10,2025-08-20 14:10:49,"(259,368)","(279,421)",img_119,5
f5596403,2025-08-20 14:10:58,2025-08-20 14:11:37,"(59,104)","(483,60)",img_352,6
f5596403,2025-08-20 14:11:43,2025-08-20 14:12:22,"(36,338)","(196,322)",img_872,7
f5596403,2025-08-20 14:12:37,2025-08-20 14:13:16,"(177,69)","(18,106)",img_421,8
f5596403,2025-08-20 14:13:28,2025-08-20 14:14:07,"(98,91)","(461,354)",img_715,9
f5596403,2025-08-20 14:14:13,2025-08-20 14:14:52,"(218,29)","(48,313)",img_845,10
f5596403,2025-08-20 14:15:01,2025-08-20 14:15:40,"(448,284)","(209,268)",img_836,11
f5596403,2025-08-20 14:15:52,2025-08-20 14:16:31,"(418,118)","(52,272)",img_761,12
f5596403,2025-08-20 14:16:39,2025-08-20 14:17:18,"(461,30)","(134,227)",img_657,13
f5596403,2025-08-20 14:17:33,2025-08-20 14:18:12,"(318,297)","(444,229)",img_191,14
f5596403,2025-08-20 14:18:17,2025-08-20 14:18:56,"(495,355)","(403,245)",img_785,15
f5596403,2025-08-20 14:19:04,2025-08-20 14:19:43,"(240,162)","(338,217)",img_517,16
f5596403,2025-08-20 14:19:56,2025-08-20 14:20:35,"(335,226)","(231,34)",img_274,17
f5596403,2025-08-20 14:20:45,2025-08-20 14:21:24,"(232,494)","(32,471)",img_460,18
f5596403,2025-08-20 14:21:34,2025-08-20 14:22:13,"(9,172)","(56,371)",img_537,19
f5596403,2025-08-20 14:22:26,2025-08-20 14:23:05,"(450,218)","(60,496)",img_846,20
